element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Cl,1,"=""771.7581""","=""771.7582""","=""7000""","=""3.0e+06""",D,"=""72488.568""","=""85442.430""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""",4,4,,"=""T1277""","=""L298""",
Cl,1,"=""774.497""","=""774.4970""","=""10000""","=""6.3e+06""",C,"=""72827.038""","=""85735.091""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4S*""","=""3/2""",2,4,,"=""T8043""","=""L298""",
Cl,1,"=""776.916""","=""776.9163""","=""2200""","=""6.0e+06""",D,"=""82918.893""","=""95786.752""","=""3s2.3p4.(3P).4p""","=""4P*""","=""5/2""","=""3s2.3p4.(3P<2>).4d""","=""2[2]""","=""5/2""",6,6,,"=""T8043""","=""L298""",
Cl,1,"=""777.109""","=""777.1094""","=""650""","=""2.4e+06""",E,"=""83130.900""","=""95995.561""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""","=""3s2.3p4.(3P<2>).4d""","=""2[1]""","=""1/2""",4,2,,"=""T1277LS""","=""L298""",
Cl,1,"=""782.136""","=""782.1361""","=""2200""","=""9.8e+06""",D,"=""82918.893""","=""95700.874""","=""3s2.3p4.(3P).4p""","=""4P*""","=""5/2""","=""3s2.3p4.(3P<2>).4d""","=""2[3]""","=""7/2""",6,8,,"=""T8043""","=""L298""",
Cl,1,"=""783.075""","=""783.0745""","=""1700""","=""9.7e+06""",D,"=""83130.900""","=""95897.565""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""","=""3s2.3p4.(3P<2>).4d""","=""2[2]""","=""3/2""",4,4,,"=""T8043""","=""L298""",
Cl,1,"=""787.822""","=""787.8217""","=""3000""","=""1.8e+06""",D,"=""71958.363""","=""84648.100""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""",6,6,,"=""T1277""","=""L298""",
Cl,1,"=""789.931""","=""789.9310""","=""2300""","=""5.1e+06""",D,"=""83130.900""","=""95786.752""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""","=""3s2.3p4.(3P<2>).4d""","=""2[2]""","=""5/2""",4,6,,"=""T8043""","=""L298""",
Cl,1,"=""791.508""","=""791.5082""","=""1800""","=""6.1e+06""",D,"=""83364.927""","=""95995.561""","=""3s2.3p4.(3P).4p""","=""4P*""","=""1/2""","=""3s2.3p4.(3P<2>).4d""","=""2[1]""","=""1/2""",2,2,,"=""T1277LS""","=""L298""",
Cl,1,"=""792.4645""","=""792.4645""","=""3000""","=""2.1e+06""",D,"=""72827.038""","=""85442.430""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""",2,4,,"=""T1277""","=""L298""",
Cl,1,"=""793.5012""","=""793.5012""","=""1700""","=""3.9e+06""",D,"=""84132.262""","=""96731.172""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p4.(3P<2>).4d""","=""2[4]""","=""7/2""",6,8,,"=""T8043""","=""L298""",
Cl,1,"=""797.697""","=""797.6972""","=""1300""","=""4.1e+06""",D,"=""83364.927""","=""95897.565""","=""3s2.3p4.(3P).4p""","=""4P*""","=""1/2""","=""3s2.3p4.(3P<2>).4d""","=""2[2]""","=""3/2""",2,4,,"=""T1277LS""","=""L298""",
Cl,1,"=""798.060""","=""798.0597""","=""600""","=""1.6e+06""",E,"=""71958.363""","=""84485.309""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",6,4,,"=""T1277n,T1619CA,LS""","=""L298""",
Cl,1,"=""799.785""","=""799.7857""","=""2900""","=""2.1e+06""",D,"=""72488.568""","=""84988.480""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",4,4,,"=""T1277""","=""L298""",
Cl,1,"=""808.451""","=""808.4509""","=""1700""","=""4.2e+06""",E,"=""84120.263""","=""96486.198""","=""3s2.3p4.(1D).4s""","=""2D""","=""5/2""","=""3s2.3p4.(1D).4p""","=""2D*""","=""3/2""",6,4,,"=""T1277,T1619CA,LS""","=""L298""",
Cl,1,"=""808.556""","=""808.5561""","=""2200""","=""3.8e+07""",D,"=""84121.872""","=""96486.198""","=""3s2.3p4.(1D).4s""","=""2D""","=""3/2""","=""3s2.3p4.(1D).4p""","=""2D*""","=""3/2""",4,4,,"=""T1277,T1619CA,LS""","=""L298""",
Cl,1,"=""808.667""","=""808.6673""","=""3000""","=""4.0e+07""",D,"=""84120.263""","=""96482.889""","=""3s2.3p4.(1D).4s""","=""2D""","=""5/2""","=""3s2.3p4.(1D).4p""","=""2D*""","=""5/2""",6,6,,"=""T1277,T1619CA,LS""","=""L298""",
Cl,1,"=""808.773""","=""808.7725""","=""1300""","=""2.8e+06""",E,"=""84121.872""","=""96482.889""","=""3s2.3p4.(1D).4s""","=""2D""","=""3/2""","=""3s2.3p4.(1D).4p""","=""2D*""","=""5/2""",4,6,,"=""T1277,T1619CA,LS""","=""L298""",
Cl,1,"=""819.442""","=""819.4422""","=""2500""","=""5.0e+06""",E,"=""72488.568""","=""84688.637""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""1/2""",4,2,,"=""T1277LS""","=""L298""",
Cl,1,"=""821.204""","=""821.2038""","=""18000""","=""7.9e+06""",D,"=""71958.363""","=""84132.262""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",6,6,,"=""T1277LS""","=""L298""",
Cl,1,"=""833.331""","=""833.3307""","=""18000""","=""1.6e+07""",D,"=""72488.568""","=""84485.309""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",4,4,,"=""T1277n,T1619CA,LS""","=""L298""",
Cl,2,"=""""","=""835.308""","=""""","=""1.9e+06""",E,"=""119800.32""","=""131768.66""","=""3s2.3p3.(4S*).3d""","=""3D*""","=""2""","=""3s2.3p3.(4S*).4p""","=""3P""","=""2""",5,5,,"=""T1619CA,LS""","=""""",
Cl,2,"=""836.071""","=""836.070""","=""1000""","=""1.1e+07""",E,"=""119811.22""","=""131768.66""","=""3s2.3p3.(4S*).3d""","=""3D*""","=""3""","=""3s2.3p3.(4S*).4p""","=""3P""","=""2""",7,5,,"=""T1619CA,LS""","=""L1617""",
Cl,2,"=""836.184""","=""836.184""","=""560""","=""9.6e+06""",E,"=""119800.32""","=""131756.12""","=""3s2.3p3.(4S*).3d""","=""3D*""","=""2""","=""3s2.3p3.(4S*).4p""","=""3P""","=""1""",5,3,,"=""T1619CA,LS""","=""L1617""",
Cl,1,"=""837.594""","=""837.5943""","=""99900""","=""2.8e+07""",D,"=""71958.363""","=""83894.037""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""7/2""",6,8,,"=""T1277n,T1619CA,LS""","=""L298""",
Cl,2,"=""838.267""","=""838.267""","=""180""","=""1.3e+07""",E,"=""119843.31""","=""131769.41""","=""3s2.3p3.(4S*).3d""","=""3D*""","=""1""","=""3s2.3p3.(4S*).4p""","=""3P""","=""0""",3,1,,"=""T1619CA,LS""","=""L1617""",
Cl,2,"=""""","=""838.319""","=""""","=""1.3e+05""",E,"=""119843.31""","=""131768.66""","=""3s2.3p3.(4S*).3d""","=""3D*""","=""1""","=""3s2.3p3.(4S*).4p""","=""3P""","=""2""",3,5,,"=""T1619CA,LS""","=""""",
Cl,2,"=""839.202""","=""839.202""","=""100""","=""3.2e+06""",E,"=""119843.31""","=""131756.12""","=""3s2.3p3.(4S*).3d""","=""3D*""","=""1""","=""3s2.3p3.(4S*).4p""","=""3P""","=""1""",3,3,,"=""T1619CA,LS""","=""L1617""",
Cl,1,"=""842.825""","=""842.8251""","=""15000""","=""2.4e+07""",D,"=""72827.038""","=""84688.637""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""1/2""",2,2,,"=""T1277LS""","=""L298""",
Cl,3,"=""""","=""843.366""","=""""","=""3.06e-01""",C,"=""18052.46""","=""29906.45""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p3""","=""2P*""","=""3/2""",4,4,M1,"=""T761""","=""""",
Cl,3,"=""""","=""843.366""","=""""","=""8.4e-02""",C,"=""18052.46""","=""29906.45""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p3""","=""2P*""","=""3/2""",4,4,E2,"=""T761""","=""""",
Cl,3,"=""""","=""848.086""","=""""","=""1.69e-01""",C,"=""18118.43""","=""29906.45""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s2.3p3""","=""2P*""","=""3/2""",6,4,M1,"=""T761""","=""""",
Cl,3,"=""""","=""848.086""","=""""","=""1.95e-01""",C,"=""18118.43""","=""29906.45""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s2.3p3""","=""2P*""","=""3/2""",6,4,E2,"=""T761""","=""""",
Cl,3,"=""""","=""850.001""","=""""","=""1.86e-01""",C,"=""18052.46""","=""29813.92""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p3""","=""2P*""","=""1/2""",4,2,M1,"=""T761""","=""""",
Cl,3,"=""""","=""850.001""","=""""","=""1.65e-01""",C,"=""18052.46""","=""29813.92""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p3""","=""2P*""","=""1/2""",4,2,E2,"=""T761""","=""""",
Cl,3,"=""""","=""854.796""","=""""","=""1.08e-01""",C,"=""18118.43""","=""29813.92""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s2.3p3""","=""2P*""","=""1/2""",6,2,E2,"=""T761""","=""""",
Cl,1,"=""855.044""","=""855.0441""","=""2200""","=""1.9e+06""",D,"=""74225.846""","=""85917.937""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2S*""","=""1/2""",4,2,,"=""T1277""","=""L298""",
Cl,1,"=""857.524""","=""857.5246""","=""20000""","=""1.2e+07""",D,"=""72827.038""","=""84485.309""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",2,4,,"=""T1277LS""","=""L298""",
Cl,2,"=""""","=""857.870""","=""""","=""5.5e-04""",D,"=""0.00""","=""11653.58""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p4""","=""1D""","=""2""",5,5,E2,"=""T761""","=""""",
Cl,2,"=""""","=""857.870""","=""""","=""1.03e-01""",C,"=""0.00""","=""11653.58""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p4""","=""1D""","=""2""",5,5,M1,"=""T335,T761""","=""""",
Cl,1,"=""858.597""","=""858.5981""","=""75000""","=""1.9e+07""",D,"=""72488.568""","=""84132.262""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",4,6,,"=""T1277n,T1619CA,LS""","=""L298""",
Cl,1,"=""868.626""","=""868.6281""","=""3500""","=""3.9e+06""",D,"=""74225.846""","=""85735.091""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4S*""","=""3/2""",4,4,,"=""T1277""","=""L298""",
Cl,1,"=""894.806""","=""894.8062""","=""3000""","=""1.2e+07""",D,"=""71958.363""","=""83130.900""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""",6,4,,"=""T1619CA,LS""","=""L298""",
Cl,1,"=""907.317""","=""907.3168""","=""2000""","=""1.9e+07""",D,"=""74225.846""","=""85244.330""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""",4,2,,"=""T1619CA,LS""","=""L298""",
Cl,1,"=""912.115""","=""912.1143""","=""7500""","=""1.7e+07""",D,"=""71958.363""","=""82918.893""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""5/2""",6,6,,"=""T1619CA,LS""","=""L298""",
Cl,2,"=""""","=""912.360""","=""""","=""5.8e-05""",D,"=""696.00""","=""11653.58""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p4""","=""1D""","=""2""",3,5,E2,"=""T761""","=""""",
Cl,2,"=""""","=""912.360""","=""""","=""2.93e-02""",C,"=""696.00""","=""11653.58""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p4""","=""1D""","=""2""",3,5,M1,"=""T335,T761""","=""""",
Cl,1,"=""919.1731""","=""919.1731""","=""3000""","=""2.1e+07""",D,"=""72488.568""","=""83364.927""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""1/2""",4,2,,"=""T1619CA,LS""","=""L298""",
Cl,1,"=""928.886""","=""928.8857""","=""4000""","=""4.4e+06""",E,"=""74225.846""","=""84988.480""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",4,4,,"=""T1619CA,LS""","=""L298""",
Cl,2,"=""""","=""938.083""","=""""","=""1.2e-05""",D,"=""996.47""","=""11653.58""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p4""","=""1D""","=""2""",1,5,E2,"=""T761""","=""""",
Cl,1,"=""939.3862""","=""939.3860""","=""1500""","=""3.1e+06""",E,"=""72488.568""","=""83130.900""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""",4,4,,"=""T1619CA,LS""","=""L298""",
Cl,1,"=""948.6964""","=""948.6964""","=""500""","=""3.9e+06""",E,"=""72827.038""","=""83364.927""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""1/2""",2,2,,"=""T1619CA,LS""","=""L298""",
Cl,1,"=""958.4801""","=""958.4800""","=""1000""","=""6.6e+06""",D,"=""72488.568""","=""82918.893""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""5/2""",4,6,,"=""T1619CA,LS""","=""L298""",
Cl,1,"=""959.222""","=""959.2222""","=""3500""","=""2.4e+07""",D,"=""74225.846""","=""84648.100""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""",4,6,,"=""T1619CA,LS""","=""L298""",
Cl,1,"=""963.2509""","=""963.2510""","=""250""","=""8.3e+06""",D,"=""74865.667""","=""85244.330""","=""3s2.3p4.(3P).4s""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""",2,2,,"=""T1619CA,LS""","=""L298""",
Cl,1,"=""970.2439""","=""970.2438""","=""1000""","=""9.1e+06""",D,"=""72827.038""","=""83130.900""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""",2,4,,"=""T1619CA,LS""","=""L298""",
Cl,1,"=""987.5970""","=""987.5969""","=""400""","=""1.9e+07""",D,"=""74865.667""","=""84988.480""","=""3s2.3p4.(3P).4s""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",2,4,,"=""T1619CA,LS""","=""L298""",
